year,code,title,genre,directors,actors,story,,,,,,,,,,,,,,,,,,,,
2015,136012,마이 리틀 텔레비전,,,김구라, 정샘물, 데프콘,기존의 TV 스타들과 사회 각층에서 전문가들까지, 특별히 선별된 6명의 스타가 자신만의 콘텐츠를 가지고, 직접 PD 겸 연기자가 되어 인터넷 생방송을 펼치는 1인 방송 대결 프로그램,,,,,,,,,,,,,,,,
2015,107378,마이 미스트리스,드라마, 멜로/로맨스,스티븐 랜스,엠마뉴엘 베아르, 해리슨 길벗슨, 레이첼 블레이크,아버지의 자살을 처음 발견한 16세 소년 찰리.장례식날 아버지의 절친과 어머니가 내연관계임을 알게되고 원망과 증오로 방황한다. 새로운 이웃 매기가 SM플레이어임을 우연히 목격하고 정원사로 아르바이트를 하게되면서 둘은 가까워진다. 서로를 통해 내면의 상처를 위로받고 치유해가며 둘은 사랑에 빠지게되는데…,,,,,,,,,,,,,,,,,
2015,130366,마이 페어 웨딩,다큐멘터리,장희선,김조광수, 김승환,<친구사이?><원나잇 온리>를 연출한 김조광수 감독은 자신의 9년 지기 연인 김승환에게 프러포즈를 한 후,   공개 결혼식을 준비하지만 주변의 시선부터 심지어 사사건건 말다툼을 하게 되는 연인과의 관계까지 어느 것 하나 쉽지가 않다.   이들은 과연 어떤 과정을 거쳐 결혼에 골인할 수 있었을까?,,,,,,,,,,,,,,,,,,
2015,139488,마카담 스토리,드라마, 코미디,사무엘 벤체트리트,이자벨 위페르, 마이클 피트, 구스타브 드 케르베른,‘당신이 찍은 사진을 보고 싶어요’  아파트의 엘리베이터 수리비를 내지 않아 엘리베이터 타는 것이 금지된 40대 독신남 스테른코비츠. 밤에만 몰래 외출하던 그는 우연히 나이트 근무를 하는 간호사를 만나게 된다. 그녀에게 호감을 얻기 위해 포토그래퍼 행세를 하고, 그 다음 날 같은 시간에 다시 그녀를 만나러 오겠다고 약속을 한다.    ‘우리 함께 영화 봐요’  옆 집에 새로 이사온 여자가 궁금한 10대 소년 샬리. 시크한 그녀는 알고보니 왕년의 유명 여배우 ‘잔 메이어’, 라고 하지만 샬리는 그녀를 알 길이 없다. 그 둘은 잔이 출연한 영화를 함께 보기로 한다.    ‘오늘 저녁으로 쿠스쿠스 해줄게’  낡은 아파트 옥상에 불시착하게 된 나사 소속의 우주 비행사 존 매켄지. 도움을 받기 위해 우연히 방문한 집에는 알제리 출신의 ‘하미다’가 살고 있었다. 불어를 모르는 미국인 우주 비행사와 영어를 모르는 하미다는 함께 쿠스쿠스 저녁을 먹기로 한다.    Well - Come, Stranger  우연한 만남, 조금씩 서로에게 다가가는 순간, 새로운 이야기가 시작됩니다.,,,,,,,,,,,,
2015,137711,마카롱,,,전현무, 변정수,의, 식, 주, 핫이슈 등 4가지 코너로 나누어 각 코너별로 하나의 생활 밀착형 아이템을 집중 공략해 여성들이 궁금해 하는 정보를 전달하는 매거진쇼,,,,,,,,,,,,,,,,
2015,122228,마피아,액션, 범죄,라이언 콤즈,빙 라메스, 팜 그리어, 숀 데리,1975년 연말, 남부 지역을 꽉 잡고 있는 마피아 대부 렌조는 자신의 세력에 도전하는 다른 마피아 조직들을 피도 눈물도 없이 잔인하게 누르며, 단 하나의 거대한 제국을 형성해간다.    한편, 마약전담 형사인 더프리와 워막은 어떤 혐의나 증거조차 남기지 않고 남부 지역의 무법자처럼 행동하는 마피아 렌조를 잡기 위해 계속 주변을 조사하기 시작 한다.    마피아 렌조와 마약 전담 형사 더프리와 워막은 서로 쫓고 쫓기는 추격전을 벌이게 되고 상황이 불리해진 렌조는 자신의 조직원들을 이용해서 살아남기 위해 노력한다.,,,,,,,,,,,,,,
2015,119600,막걸스,코미디,김기영,홍아름, 창조, 임원희,21세기, 우리나라 전통주 막걸리는 경쟁력을 잃고 있다.   하지만 여기 ‘오곡 막걸리’ 개발을 향해 열정을 불태우는 누룩 3인방이 있다.   막걸리 없이 못 사는 필 충만한 ‘초롱’,   잡기에 능하고 이름만큼 외모에 관심 많은 ‘공주’,  새카만 피부 말 더듬이 ‘세미’까지!   하지만 3인방에게 응원은커녕 ‘장똘’ 선생님, 가족들마저 협조해주지 않는데...  어느 날 이들에게 운명의 날이 찾아온다.   바로 막걸리 콘테스트에 지금까지 만든 막걸리를 출품하는 것.   하지만 고등학생 신분으로는 출품이 어렵다고 하는데...   과연 낭랑 18세의 막걸리 발효 프로젝트는 성공할 수 있을까?,,,,,,,,,,,,,,
2015,133504,막돼먹은 영애씨 시즌14,드라마,,김현숙,노처녀 캐릭터를 중심으로 대한민국 직장인의 현실을 담아낸 드라마,,,,,,,,,,,,,,,,,,,,
2015,136632,막이래쇼 : 무작정여행단,,,정성영, 최하호, 정택현,반복되는 일상에 지친 어린이들에게 본격 밖에서 놀기를 제안하는 키즈 버라이어티 프로그램,,,,,,,,,,,,,,,,,,
2015,113376,말하지 못한 비밀,드라마,송동윤,지수, 신재승, 우주원,꽉 막힌 교육의 틀에서 벗어나 새로운 희망을 품고 모인 아이들.  미수가 전학 온 그날을 계기로 모두가 한자리에 모여든다.  새롭게 시작된 그들의 희망이자 꿈은 밴드부 결성. 그리고 함께 음악을 하는 것일 뿐인데..  하지만 그 길은 어른들의 이기심과 아이들 마음속 깊이 자리잡고 있던 본연의 어두운 면에 부딪혀 결코 순탄치만은 않다. 그리고 어느 날 벌어진 충격적인 사건과 함께 그들조차 알지 못했던 비밀이 하나씩 파헤쳐지기 시작하는데…    가슴 아픈 과거와 남모를 상처를 품고 있는 아이들…  그 진실은 과연 어디에 숨어있을까?,,,,,,,,,,,,,,,,,,
2015,141425,맛2,멜로/로맨스, 드라마, 에로,경석호,고은성,섹시한 여교수가 운영하는 요리학원에 취직을 하게 된 현섭은 곧 요리 보다도 더 매력적인 그녀의 육체에 빠져든다. 콜라병 같은 완벽한 바디라인. 빵처럼 풍만한 가슴. 파스타 보다 더 쫄깃하고 뜨거운 입술. 여교수는 음식뿐만 아니라 사랑도 요리할 줄 알아야 진짜로 사람의 마음을 울리는 요리사가 될 수 있다며 현섭에게 일일 요리 강습을 제안한다. 아무도 알아선 안 되는 은밀한 요리 강습이 지금 시작된다.,,,,,,,,,,,,,,,,,,
2015,136317,맛있는 녀석들,,,유민상, 김준현, 김민경,먹어본 자가 맛을 안다! 맛 좀 아는 녀석들의 신개념 먹방 제안 프로그램,,,,,,,,,,,,,,,,,,
2015,143313,맛있는 덫-정사,멜로/로맨스,신정균,한수연, 노성균,임대업을 하는 문자는 밤일도 잘 못하는 별 볼일 없는 셔터맨 남편 상인과 따분한 결혼생활을 보내고 있다. 그러던 어느 날, 문자네 집에 예전에 잘 나가던 에로 여배우 연희가 입주하게 되고, 상인은 연희를 보고 묘한 설레임에 들뜨게 된다. 사실 상인은 연희가 주연을 한 '욕망의 늪'이라는 에로 영화의 광팬 이었던 것. 연희는 집주인인 상인에게 이것저것 수리를 부탁하면서 둘 사이는 점차 가까워진다. 그러던 와중 상인은 문자가 자신의 절친한 친구인 동석과 바람을 피우고 있다는 사실을 알게 되고 엎친 데 덮친 격으로 옆집 여자 연희에게 폭력을 행사하는 전 매니저를 목격하게 된다. 서로의 아픔을 나누며 옆집 여자 연희와 상인은 점점 더 가까워지게 되고, 상인은 옆집 여자 연희와 함께 하고 싶은 마음에 극단적인 선택을 하게 되는데...,,,,,,,,,,,,,,,,
2015,143264,맛있는 비행,멜로/로맨스,최상훈,손덕기, 정유진,청순가련의 대명사였지만 아이돌과의 섹스 스캔들로 도망친 여배우, 그녀의 모든 커리어를 망쳐 버린 발랑 까진 아이돌, 그녀에게 절대 충성하는 열혈 매니저, 그리고 이제는 섹시한 승무원이 된 매니저의 전 여친까지! 절대 만나선 안 될 네 사람이 비행기 안에서 마주쳤다. 도망칠 수 없는 그곳에서 지나치게 발칙하고 지독하게 화끈한 로맨스가 펼쳐진다.,,,,,,,,,,,,,,,,
2015,133231,맛있는 택배,멜로/로맨스,기대호,송기준,아버지의 사업 부도로 여친에게도 차이고 학교도 휴학하게 된 ‘절대 훈남’ 임혁. 부모님을 돕고자 택배 아르바이트를 시작하면서 그의 인생이 180도 바뀐다. 택배 받는 걸 유일한 낙으로 여기며 살던 무료한 여인들에게 물건 배송 외의 특별한 서.비.스.까지 제공하게 된 것!  혁을 공유하며 ‘고추자매’가 된 아파트 큰언니들, 섹시한 옛 여친 희선, 그리고 비밀을 간직한 청순녀 태희까지! 5명의 그녀들과 함께 하는 혁의 5감만족 택배 라이프가 지금 시작된다.,,,,,,,,,,,,,,,,,,
2015,115521,망대,다큐멘터리,문승욱,,2030년, 시간 여행을 할 수 있는 타임머신이 개발되면서 사람들은 위험을 무릅쓰고 잃어버린 추억이나 사랑을 찾아 과거로 여행을 떠나가기 시작했다. 정부는 과거로 떠나 돌아오지 않는 사람들을 불법 체류자로 규정하고 이들을 쫓기 위해 시간 감시자들을 과거로 보내게 된다. 그리고 시간 감시자들은 2013년 춘천에 존재했던 망대라는 건물이 불법 체류자들의 은신처라는 첩보를 접한다.     춘천 약사동 언덕 위, 일제 시대 때 화재 및 죄수들을 감시하기 위해 지어진 망대는 춘천에서 가장 오래된 옛 건축물 중 하나이다. 망대는 한국 전쟁의 폐허 속에 살아 남았다. 마치 등대처럼 폐허 속에서 길을 잃은 피난민들에게 나침반이 되어 주었고 하나 둘 망대로 모여들어 마을을 형성하였다. 그리고 한국에서 가장 좁고 지저분한 아리랑 골목길을 갖게 된다. 망대 마을은 더 이상 쓸모 없는 망대처럼 소외된 주변부였다. 덕분에 망대와 주민들은 서로에 대한 추억과 역사를 고스란히 간직할 수 있었다. 하지만 2013년, 변화의 물결은 망대도 피할 수 없었고 곧 아리랑 골목길은 사라지고 그 자리에 대규모 아파트 단지가 들어선다는 것. 미래에서 온 불법 체류자들은 망대가 사라지는 것을 막기 위해 안간힘을 써보지만 시간의 위력 앞에 하나 둘 좌절하고 절망한다.     2030년, 아무도 바라보지 않았지만 늘 우리를 지켜보았던 망대는 그 자리에 그대로 있을까?     [제15회 전주국제영화제],,,,,,,,,,,,,,,,
2015,117108,망원동 인공위성,다큐멘터리,김형주,송호준,티셔츠 1만 장을 팔아 1억 원의 인공위성 발사비용을 충당, DIY 방식으로 인공위성을 만들어 우주로 띄우겠다는 야심 찬 계획에 도전한 아티스트 송호준. 오늘도 그는 자신만의 별을 쏘아 올리겠다는 원대한 포부를 안고 망원동 지하 작업실에서 고군분투 중이다. 하지만 그의 예상과 달리 티셔츠는 도통 팔리지 않고, 발사 일정은 거듭 연기된다. 까다로운 기술적 문제까지 돌파해야 하는 인공위성 DIY 작업 속에서 세계가 주목하는 ‘개인 인공위성 프로젝트’는 점차 벅찬 도전이 되어가는데… 과연 송호준은 성공적으로 꿈을 이룰 수 있을까?,,,,,,,,,,,,,,,,,,
2015,77768,매드맥스: 분노의 도로,액션, 모험, 스릴러,조지 밀러,톰 하디, 샤를리즈 테론, 니콜라스 홀트,핵전쟁으로 멸망한 22세기. 얼마 남지 않은 물과 기름을 차지한 독재자 임모탄 조가 살아남은 인류를 지배한다.   한편, 아내와 딸을 잃고 살아남기 위해 사막을 떠돌던 맥스(톰 하디)는   임모탄의 부하들에게 납치되어 노예로 끌려가고, 폭정에 반발한 사령관 퓨리오사(샤를리즈 테론)는   인류 생존의 열쇠를 쥔 임모탄의 여인들을 탈취해 분노의 도로로 폭주한다.   이에 임모탄의 전사들과 신인류 눅스(니콜라스 홀트)는 맥스를 이끌고 퓨리오사의 뒤를 쫓는데...   끝내주는 날, 끝내주는 액션이 폭렬한다!,,,,,,,,,,,,,
2015,143906,매시 업!,,노승호, 양재영, 박용철,서인영, 효연, 미르,프로젝트팀의 DJ가 되기 위한 K-POP 스타들의 도전기! 한류 열풍의 주역들, 그들의 놀라운 변신이 공개된다. 국내 무대를 넘어서 해외 페스티벌까지 접수 할, 매시업 크루들의 화려한 무대가 지금 펼쳐진다.,,,,,,,,,,,,,,
2015,113364,맥베스,드라마,저스틴 커젤,마이클 패스벤더, 마리옹 꼬띠아르,충심으로 가득한 스코틀랜드 최고의 전사 맥베스.  전쟁을 승리로 이끌고 돌아오는 길에 세 마녀로부터 왕좌에 오를 것이라는  예언을 듣게 된 맥베스는 걷잡을 수 없는 욕망에 사로잡힌다.  맥베스의 아내는 그의 귓가에 탐욕의 달콤한 속삭임을 불어넣고,  정의와 야망 사이에서 고뇌하던 맥베스는 결국 왕좌를 차지하기로 결심하는데...    올겨울, 가장 장엄한 전쟁이 시작된다!,,,,,,,,,,,,,,,,,
2015,135349,맥베스,공연실황,애드리언 노블,안나 네트렙코,셰익스피어의 비극 멕베스를 토대로 베르디가 작곡한 오페라 공연 실황,,,,,,,,,,,,,,,,,,,,
2015,48690,맨 프럼 어스,드라마, SF,리처드 쉔크만,존 빌링슬리, 엘렌 크로포드, 윌리엄 캇,10년간 지방의 대학에서 교수 생활을 하던 중에 종신교수직도 거절하고 돌연 이사를 가려는 존 올드맨 (데이빗 리 스미스 분)은 그의 행동에 의심을 품고 집요하게 추궁하는 동료들이 마련한 환송회에서 갑자기 폭탄선언을 한다. 그건 다름 아닌 자신이 14,000년 전부터 살아온 사람이라는 것. 만약에..로 시작한 고백에서 그는 매번 10년마다 자신이 늙지 않는다는 것을 알아채기 전에 다른 신분으로 바꿔 이주해왔고 이 곳에서도 10년을 채웠기 때문에 떠날 수 밖에 없으며, 자신이 그 동안 이동하면서 역사 속 많은 인물들과 사건에 관여했다고 주장한다. 맨 처음엔 그저 농담으로 생각하던 사람들이 게임형식으로 질문을 던지고, 존이 논리정연 답변을 척척 해나가면서 각 분야 전문가인 동료 교수들은 그의 주장에 점차 신빙성이 있음을 알게 된다. 그러나 급기야 그가 자신이 부처의 가르침을 중동에 전하려다 본의 아니게 예수가 되어버렸다고 하자 존의 주장에 수긍해 주던 독실한 기독교 신자인 동료의 분노를 사버린다. 그럼에도 불구하고 존의 논리적으로 반박할 수 없는 정연함에 동료 모두들 괴로워하자 그런 동료를 위해 존은 지금까지의 자신의 얘기가 다 거짓말이었다고 주장한다. 하지만 동료들이 다 떠나고 나서 그의 주장에 대한 놀라운 진실이 밝혀지는데...,,,,,,,,,,,,,,
