year,code,title,genre,directors,actors,story,,,,,,,,,,,,,
2018,146400,도푸스: 줄리아의 귀환,애니메이션,장-자크 드니, 안토니 뤼,,본타 왕국, 파란 망토를 쓴 꼬마 ‘조이’는 ‘케루' 할아버지,  그리고 단짝 친구인 꼬마 강아지 ‘루루’와 함께   마법의 가게에서 평화로운 일상을 보낸다.     그러던 어느 날, ‘조이’가 손꼽아 기다려온 ‘칸’의 풋볼대회를 앞두고  과거 본타를 파국으로 몰고 갔던 ‘줄리아’가 나타난다.    잃어버린 도푸스를 찾아 자신의 꿈을 이루고자 하는   그녀의 등장에 모든 게 엉망이 되고 마는데…,,,,,,,,,
2018,158178,독전,범죄, 액션,이해영,조진웅, 류준열, 김주혁,의문의 폭발 사고 후,  오랫동안 마약 조직을 추적해온 형사 ‘원호’(조진웅)의 앞에  조직의 후견인 ‘오연옥’(김성령)과 버림받은 조직원 ‘락’(류준열)이 나타난다.  그들의 도움으로 아시아 마약 시장의 거물 ‘진하림’(김주혁)과   조직의 숨겨진 인물 ‘브라이언’(차승원)을 만나게 되면서  그 실체에 대한 결정적 단서를 잡게 되는데…    끝까지 의심하라!  독한 자들의 전쟁이 시작된다!,,,,,,,,,
2018,102953,돌아와요 부산항애(愛),범죄, 액션, 드라마,박희준,성훈, 조한선, 윤소이,엄마와의 마지막 약속을 지키고 싶었던 ‘태주’와  엄마 때문에 평생 죄책감에 시달린 ‘태성’,  그 둘의 삶은 처음부터 삐걱거리기 시작했고   성서에 등장하는 야곱과 에서 쌍둥이 형제처럼   서로 미워하다 결국 서로에게 결코 지울 수 없는 상처를 주고 서로 다른 길을 간다.     넌 좋은 놈 난 나쁜 놈… 그렇게 살자    20년 후,    태주는 서울 강남서의 경찰로   태성은 부산 최고의 유물밀반출 범죄조직 마립칸의 후계자로 서로 다른 길을 걷게 된다.   부산에서 발생한 일본 유물밀반출 사건을 조사하던 태주는  마립칸의 2인자인 태성과 다시 만나게 된다.    모든 걸 지키고 싶었다      세상에 거룩한 건 돈밖에 없다?!  돈이 거룩이고 돈이 의리인 태성…   그런 태성에게도 단 하나의 소중한 사람이 있다.  어릴 때부터 태성을 묵묵히 바라보는 그의 연인 찬미,  오직 찬미만을 바라보며 이 악물고 경찰로서 성공을 향해 달려왔던 태주.  그러나… 그들에게 죽도록 지키고 싶었던 충격적 진실이 밝혀진다.,,,,,,
2018,180383,동갑내기 엄마,멜로/로맨스,성기만,,준수는 갑작스런 여자친구 성은의 결별선언으로 힘없이 지내던 중 아버지의 재혼소식에 놀란다.그런데 더욱 놀라운건 그의 새엄마로 소개된 사람이 헤어진 전 여자친구 성은인데…  아버지와 전 여자친구의 관계가 쉽사리 용납되지 않아 괴로워하던 중, 준수의 곁에 의문의 여성  밍키가 나타난다. 준수의 친모를 비롯해 준수에 대하여 잘 알고 있는 밍키는 그에게 좋은 일이 있을 거라며 고양이 사진이 담긴 액자 하나를 주고 사라진 다음날부터 섹시한 여자가 나타나 준수의 외로움을 달래주며 새엄마의 질투를 유발하는데..  과연, 준수는 전 여자친구이자 새 엄마를 잊을 수 있을지? 아니며 다시 그녀와 이뤄질 수 있을까?,,,,,,,,,,,
2018,172524,동급생: 침식되어가는 유부녀,드라마,카네다 사토시,,마유미는 도의원이자 동창인 마사시와 결혼해 행복한 결혼 생활을 한다.   남편의 선거 준비로 바쁜 어느 날, 마유미는 오랜만에 고등학교 동창회 소식을 듣고   동창회에 참가하게 되고 그곳에서 고교시절 인기남이었던 콘도를 만나게 된다.  그 만남을 계기로 비밀스러운 관계가 시작되는데...,,,,,,,,,,,,
2018,166610,동네사람들,액션, 스릴러,임진순,마동석, 김새론,여고생이 사라졌지만 너무나 평온한 시골의 한적한 마을, 기간제 교사로 새로 부임 온 외지 출신 체육교사 ‘기철(마동석)’은 동네 분위기가 심상치 않음을 감지한다. 실종된 여고생의 유일한 친구 '유진(김새론)'만이 친구가 납치된 거라 확신하여 사건을 쫓고, 의도치 않게 ‘유진’과 함께 사라진 소녀를 찾기 위해 나선 ‘기철’은 누군가에 의해 그녀의 흔적들이 사라지고 있다는 사실을 알게 되는데...    모두가 침묵하는 사라진 소녀, 하지만 누군가는 반드시 그녀를 찾아야만 한다,,,,,,,,
2018,179160,동생의착한아내,멜로/로맨스,최은정,나루사와 히나미,신페이와 마유미 부부의 집으로 어느 날 동생 타카시네 부부가 찾아온다. 사정이 좋지 않은 타카시는 집세 내기가 어려워진 타카시는 외국으로 돈을 벌러 가겠다며 아내 히로코를 부탁한다.  갑자기 찾아온 히로코가 마음에 들지 않는 마유미는 그녀를 괴롭히지만 히로코는 꿋꿋이 버텨지만, 몇 달 후, 일이 잘 풀리지 않은 타카시는 히로코에게 이혼을 통보하고, 오갈 곳 없어진 그녀는 난감해하는데, 신페이는 불쌍한 그녀를 내칠 수 없어 살 곳을 구할 때까지 계속 있게 한다. 그런 그의 모습에 질려 집을 나가 친정으로 가버린 마유미와 폐를 끼칠 수 없다 생각한 히로코는 이혼서류를 내고 온 날, 신페이에게 집에서 떠난다고 말한다. 괜찮으니 계속 있으라 말하는 신페이와 진심으로 배려해주는 신페이의 모습에 점점 호감을 느끼는 히로코.  두 사람은 결국 관계를 맺게 되고, 신페이는 마유미와 이혼하고 그녀에게 사랑을 고백한다.,,,,,,,
2018,171896,동창생의 목적,멜로/로맨스,이민,,과거 애인 사이였던 성찬과 수진.  성찬과 둘만의 뜨거운 시간을 상상하던 수진 앞에 만취된 상태가 되어 들어온 성찬….   몇 년 후 수진과 헤어지고, 유리와 결혼을 앞두고 있는 성찬에게 다가온 첫사랑 수진...   성찬과 수진은 아직도 서로를 좋아하는 감정이 남아 있는 것을 발견한다.   자신도 모르게 수진을 탐하는 성찬... 그리고 성찬을 탐하는 수진.    성찬은 결혼 생활을 잘할 수 있을까??,,,,,,,,,,,,
2018,171889,동창회의 목적 3,멜로/로맨스,이도시,,오랜만에 나간 동창회에서 첫사랑 진희와 재회한 성현은 분위기를 타고 그녀와 뜨거운 밤을 보내려고 하지만 너무 서두른 나머지 실패하고 만다. 아쉬워하며 택시에 오른 성현은 어느 순간, 자신이 동창회 날 아침으로 돌아가 있다는 것을 깨닫는다. 성현은 원나잇이 실패하는 만큼 반복되는 하루 속에서 진희를 꼬시기 위해 모든 방법을 총동원하기로 마음 먹는다.,,,,,,,,,,,,
2018,170311,동화,드라마,손일성,서영주, 한보배, 이찬희,자그마한 시골 마을.   교회 목사의 아들로 목사의 꿈을 품고 살고 있는 동화(서영주 분). 어느 날 갑자기 전학 온 숨겨진 비밀을 간직한 소녀 은정(한보배 분). 동화는 그런 은정에게 점점 마음이 이끌리기 시작한다.    마을의 재개발 사업을 밀어붙이기 위해 내려온 은정의 의붓아버지 장호(김도현 분).  그리고 그런 재개발을 막기 위해 앞장서는 동화의 아버지 진석(권철 분).  재개발 사업으로 마을을 떠나게 된 동화의 단짝 친구 준상(이찬희 분).    사태가 심상치 않음을 직감한 동화는 직접 장호를 만나기 위해 은정의 집을 찾아가지만 그곳에서성폭력을 당하는 은정을 보게 되는데..,,,,,,,,,,,
2018,171844,두 명의 유부녀와 육덕폭발,에로,드래곤 니시카와,,마코토와 카즈마 형제의 집에 두 명의 유부녀, 레이코와 아유미가 찾아온다. 오랜만에 형제와 만난 유부녀들은 엉큼한 속셈을 가지게 된다. 레이코와 아유미는 육감적인 몸매를 드러내며 형제를 유혹하고, 마코토와 카즈마는 최선을 다해 참아보지만 혈기왕성한 신체는 열심히 반응한다. 레이코는 자리를 피한 마코토를 찾아가, 이런저런 핑계를 대며 그에게 신체접촉을 한다. 아유미는 카즈마가 지켜보는 앞에서 홀로 흥분하여 자위한다. 결국, 형제는 그녀들의 농밀한 유혹을 뿌리치지 못하고 두 유부녀와 몸을 섞는다.,,,,,,,,,
2018,154983,두 번째 겨울,드라마,김의곤,이광현, 박가영,“주인아줌마한테 전화 왔었어. 우리 집 연장계약 할거냐고.”    결혼 2년 차의 20대 동갑내기 부부 현호와 정희.  남편 현호는 다니던 회사를 그만두고 오래 전부터 꿈꿔왔던 배우가 되기 위해 여기저기 오디션을 보러 다니고,  아내 정희는 결혼을 했다는 이유만으로 취업을 못하고 있는 대한민국의 20대 기혼여성이다.  추운 겨울. 보일러조차 제대로 나오지 않는 8평 남짓의 원룸에서 삶을 영위해나가던 두 사람은  다가오는 집의 계약만료일에 맞춰 지금보다 더 나은 환경의 집을 알아보기로 한다.    “우리도 남들처럼 살 수 있을까?”    그러던 어느 날. 자신들과 비슷한 또래의 젊은 부부가 살고 있는 넓고 세련된 집을 보게 되는 현호와 정희.  그러나 정작 두 사람은 자신들의 형편과는 전혀 다른 환경에 기가 죽어 낙담하고 만다.  그렇게 현호는 무작정 돈을 벌어야겠다는 생각에 자신의 꿈을 지지해주던 정희를 속인 채 다른 일을 하기 시작한다.,,,,,,,,,,,
2018,175284,둠스데이 2018,SF, 액션,닐 존슨,대런 제이콥스, 트레이시 버드샐,2410년에서 현재의 지구로 돌아온 시간여행자 아킬레스는 인류를 파멸시키려 하는   바이오 머신 에레보스 7을 상대로 지구를 지키고자 한다.  아킬레스와 가장 먼저 만난 지구인 바이런과 캐시는 아킬레스를 도와 에레보스 7과의 싸움을 이어나간다.  하지만 에레보스는 쉽사리 포기하지 않고 아킬레스를 맹렬히 추격하는데…   과연 그는 지구를 지킬 수 있을 것인가?,,,,,,,,,,,
2018,172510,드래곤 기사단,판타지, 액션, 모험,사이몬 웰스,로스 오헤네시, 벤 로이드-홈즈, 실비오 시맥,드래곤 X 광전사 X 기사단의 대결!  전설의 드래곤이 깨어나 왕국을 공격한다.  최정예 기사단이 드래곤을 추격하지만 희생만 늘어가고  게다가 살아 있는 시체 광전사의 공격이 시작된다  기사단은 카토리 여전사와 동맹을 맺고  드래곤과 광전사와의 최후의 대결을 하는데…  왕국을 구할 기사단의 모험을 시작된다!,,,,,,,,,
2018,175325,드래곤 프린세스,애니메이션,알트욤 루키체프,,호기심이 많고 모험을 좋아하는 공주 ‘바바라’가 어느날 갑자기 사라지게 된다.  딸 바보 왕은 공주를 찾는 사람과 결혼을 시키겠다고 선언한다.  우연히 공주를 보고 첫눈에 반했던 이웃나라 왕자 ‘이반’은  수상한 용과 함께 사라진 공주를 찾아 좌충우돌 모험을 떠나게 되는데...  과연 왕자와 용은 공주를 무사히 찾을 수 있을까?,,,,,,,,,,,,,
2018,164166,드론 컨트롤러,스릴러,제이슨 부케,숀 빈, 패트릭 사본구이,가족들 모르게 비밀리에 기밀 작전을 수행하고,   일을 마친 후에는 평범한 가장으로 돌아가는 드론 컨트롤러 ‘닐’    어느 날, 닐의 아버지의 배를 사고싶다며 낯선 이방인 ‘이미르’가 닐의 집을 찾아온다.  닐은 이미르를 저녁식사에 초대하고  식사 중에 이미르는 일년 전, 닐이 발사한 드론 미사일의   민간인 피해자 가족이라고 스스로 밝힌다.    이미르는 자신의 가방 속에 폭탄으로 닐과 닐의 가족들을 협박하기 시작하고  닐을 극한의 상황으로 몰아 넣는다.  이는 돌이킬 수 없는 결과를 낳게 되는데…,,,,,,,,,
2018,176327,디디 콘트랙터: 흙으로 만든 집,다큐멘터리,스테피 자라쿠니,,지난 20여 년 동안 디디 콘트랙터는 흙으로 집을 지어왔다.  디디가 지은 집들은 대안적 삶의 가능성을 보여준다. 디디는 서구화를 지향하는 현대적 양식과 식민지적 역사를 통해 강화된 패러다임, 전통적인 역할 등에 저항하고, 기후와 문화적 변화, 에너지 위기, 환경오염 등 복잡한 도전들에 맞서 고심해왔다.  <디디 콘트랙터: 흙으로 만든 집>은 노년의 건축사와 건물, 북인도의 풍경 그리고 그녀가 설계한 집에 거주하는 사람들에 관한 시적 다큐멘터리이다.  자연과 인공의 조화를 꿈꾸는 디디의 건축물은 우리로 하여금 자연과 인간의 관계에 영향을 미치는 전지구적 이슈를 민감하게 바라보도록 한다.,,,,,,,,
2018,129082,디스어포인트먼트 룸,공포,D.J. 카루소,케이트 베킨세일, 루카스 틸, 제랄드 맥라니,도시 생활을 정리하고 가족과 함께 시골로 내려온 ‘데이나’.  집 안에서 정체를 알 수 없는 인기척과 환영에 휩싸이다가  ‘비밀의 방’을 발견하게 된다.   ‘데이나’는 무엇인가에 홀린 듯 닫혀있던 ‘비밀의 방’을 열게 되고,  잔혹한 죽음의 저주가 시작된다!,,,,,,,,,,
2018,152689,디트로이트,스릴러,캐서린 비글로우,존 보예가, 안소니 마키, 윌 폴터,1967년 폭동으로 뜨거웠던 디트로이트  알제 모텔에서 시작된 세발의 총성,  그리고 세명이 죽었다    피해자도 목격자도 모두 용의자였던  그날 밤, 진짜 가해자는 누구인가,,,,,,,,,
2018,118184,딜레마,드라마, 범죄, 스릴러,스베토자르 리스토브스키,베드란 지볼릭, 데안 릴릭,유럽으로 넘어오는 불법 체류자들을 운송하는 일을 하는 청년 라자르는  누나의 부탁으로 실직한 매형 토니를 자신이 일하는 조직에 소개시켜 준다.  그러던 어느 날 라자르는 타일 상점에서 일하는 카테리나와 사랑에 빠지게 되고,  이제 불법적인 일에서 손 떼고 그녀와 함께 새 출발을 하고자 하는 마음을 갖는다.  그러던 중, 국경을 넘던 중동인 한 명이 물에 빠져 사망하는 사고가 발생한다.  라자르는 죄책감을 느끼며 작업에서 손을 떼려고 하고, 카테리나와도 이별한다.  한편, 라자르가 변심해서 돈을 못 벌게 됐다고 생각한 토니는 라자르를 처리하려고 하는데…    벗어나기 힘든 인생의 굴레 속에서  사랑과 돈, 어느 쪽을 선택할 것인가!,,,,,
