year,code,title,genre,directors,actors,story,,,,,,,,,,,,,,,
2013,82200,콜렉션,액션, 공포, 스릴러,마커스 던스탠,조시 스튜어트,엘레나는 절친인 미시, 조쉬와 비밀스런 지하창고 클럽 파티에 가게 된다. 클럽에서 우연히발견한빨간 트렁크를 열게되고, 의문의 피투성이가 된 남자가 튀어 나오면서 그로 인해 끝없는 살육을 알리는 트랩이 가동되게 된다. 인간을 ‘수집’하는 싸이코 패스가 작동시키는 살인트랩에 의해 파티장은 순식간에 아비규환이 되고, 파티를 즐기던 젊은이들은 모두 ‘콜렉터’의 수집품의 일부가되고 만다. 엘레나는 최후의 생존자로 남게 되지만, 결국 콜렉터에게 납치되고 마는데.. 빨간 트렁크에 갇혀 있던 아킨과 특수팀은 엘레나를 구하기 위해 살인마의 소굴로 들어가고, 미로처럼 얽혀 있는 살인트랩과 역사상 가장 지능적인 ‘콜렉터’와의 숨막히는 두뇌싸움이 시작되는데…,,,,,,,,
2013,102392,콤플렉스,공포,나카타 히데오,마에다 아츠코, 나리미야 히로키,오래된 아파트로 이사온 ‘아스카’. 어둡고 음습한 아파트에 좀처럼 적응이 되지 않는 그녀는 잠을 이루기가 쉽지 않다. 그런 그녀에게 밤마다 옆집에서 들리는 기분 나쁜 소리는 그녀를 더욱 힘들게 하고, 어느 날, 용기를 내어 소리의 근원지인 옆집을 찾아간 그녀는 홀로 외롭게 죽어 있는 한 노인의 시체를 발견하고 신고를 하게 된다. 그 후, 밤에 들리던 소리가 노인이 도움을 청했던 것은 아니었는지 괜한 죄책감으로 우울증 증세를 보이는 그녀에게 기이한 현상들이 연이어 발생하게 되면서 그녀의 일상은 소름 돋는 공포로 변해 가는데...,,,,,,,,,,,
2013,90699,콩가네,가족, 코미디,남기웅,김병옥, 윤다경, 심은진,교도소에서 나와 국수집을 내는 것이 현재 유일한 꿈인 장백호는 통장의 500만원이 감쪽같이 사라진 것을 알게 된다. 이에 4살 터울 삼남매와 아내의 행적을 뒤?게 되고 아무리 뭉치려 해도 뭉쳐지지 않는 콩가루 가족들의 비밀은 속속 드러나기 시작하는데.....,,,,,,,,,,,,
2013,98747,콰르텟,코미디, 드라마,더스틴 호프만,매기 스미스, 톰 커트니, 빌리 코놀리,과거 사랑의 상처를 가슴에 묻고 살아가는 테너 레지, 분위기 메이커 호색한 베이스 윌프, 정신은 오락가락하지만 소녀같이 순수한 알토 씨씨. 이들은 한 때 세계적 명성을 날리며 환상의 호흡을 자랑하던 오페라 가수들이지만 이제 모두 은퇴하고 비첨하우스에 모여 평화로운 일상을 보내고 있다. 그러던 어느 날 이곳에 막강 포스의 슈퍼스타 소프라노 진이 새 게스트로 출현하고…오페라 역사상 최고의 드림팀이 30년 만에 한 자리에 뭉쳤다!   모두가 그녀의 입주를 환영하지만 단 한 사람, 젊은 시절 진과의 사랑에 실패한 아픔을 간직한 레지는 씁쓸한 기분을 감추지 못한다. 게다가 재정난에 빠진 비첨하우스를 지키기 위해 추진된 갈라 콘서트의 콰르텟 제의를 콧대 높은 진은 단칼에 거절하는데…  과연 이들의 전설은 재현 될 수 있을 것인가!   프로포즈보다 황홀한 노래가 시작된다!,,,,,,,,,
2013,101096,쾌걸 조로리의 대대대대모험,애니메이션, 모험,이와사키 토모코,야마데라 코이치, 아이카와 리카코, 쿠마이 모토코,아주 오랜 옛날, 해적들이 수많은 보물을 숨겨 둔 전설의 가파르산! 가파르산의 작은 마을 가파파. 조용하던 마을에 대소동이 일어난다. 바로 어린이들 사이에서 수수께끼의 ‘무늬무늬병’이 대유행 중! 위기에 처한 어린이들을 구하기 위해선 전설의 명약이 필요한데…!  과연, 우리의 영웅 쾌걸 조로리는 친구들과 힘을 모아 전설의 명약과 해적왕의 보물, 그리고 아리우스의 사랑까지 찾을 수 있을까?,,,,,,,,,
2013,118417,퀴어영화 20,드라마,백인규,정효락, 윤태우, 유승원,눈부시게 아름다운 게이소년 캔디.  스무살이 된 캔디는 게이 커뮤니티에 나온 뒤, 한 남자어른의 연락에 시달린다. 도움을 청하기 위해 고등학교 첫사랑을 찾아가지만, 그에게 버림 받고 돌아온다. 결국 함께 동거중인 무기력한 철수와 그를 만나러 가지만 그 또한 캔디를 구해주지 못한다.,,,,,,,,,,,
2013,113563,크레이지 마켓,,,전현무,‘푸드’에 관한 문제를 전문적인 지식보다 감으로 풀어내는 푸드 게임쇼.,,,,,,,,,,,,,,,
2013,118687,크레이지 샤크,공포, 스릴러,크리스토퍼 레이,얀시 버틀러, 에린 코커, 패트릭 베긴,타블론은 아들의 죽음과 관련된 8인을 납치해 무자비한 복수를 계획한다. 영문도 모른 채 어느 외딴 섬으로 납치된 그들은 상황을 파악할 새도 없이 생존을 건 게임이 시작되고 날마다 다른 종류이자 진화된 샤크와 대적해야 하는 잔혹한 하루하루를 보내게 된다. 언제 덮쳐올지 모르는 샤크의 숨막히는 공포와 맞서 싸우는 그들은 과연 살아서 돌아갈 수 있을 것인가?,,,,,,,,,,,,
2013,104089,크로스 라인,드라마, 액션,R. 엘리스 프레이지어,에이단 퀸, 앤디 가르시아, 마리오 반 피블스,어느 날, 백억 달러 다단계 사기 혐의로 수배 중인 미국의 사업가 찰리 라이트가 수사 심문을 받던 도중 돌연히 도주하는 일이 발생한다. 찰리의 행방과 의중을 알 수 없이 6주가 지나가고 그가 많은 돈으로 호화로운 생활을 즐기고 있을 것이라는 경찰들의 생각과는 달리 찰리는 멕시코 국경 쪽 티후아나의 허름한 방 안에 숨어 지내며 오직 25년 전 자신이 만났던 여인인 베로니카를 찾는 일에만 전념한다. 그에게 많은 돈을 투자했던 전직 러시아 마피아 부 두목이었던 레트벤코 일당과, 휴가 차 티후아나에 왔다가 우연히 찰리를 발견한 미국 경찰, 그리고 자신들의 가업 유지와 생존을 위해 찰리에게 막대한 돈을 뜯어내려고 하는 멕시코 티후아나의 가르자 일가가 찰리를 쫓는 와중에도 찰리는 오직 베로니카와 그녀의 딸 이자벨 생각뿐이다. 숨막히는 쫓고 쫓기는 추격전 속, 찰리가 돌연 멕시코 티후아나에 온 이유가 밝혀지고 운명적 엇갈림이 국경을 가로질러 발생한다!,,,,,,,,
2013,79435,크루즈 패밀리,애니메이션, 모험, 코미디, 가족,커크 드 미코, 크리스 샌더스,니콜라스 케이지, 라이언 레이놀즈, 엠마 스톤,태어나서 지금까지 동굴 주변을 떠난 적 없는 크루즈 패밀리. 동굴 밖에 온갖 위험이 도사리고 있다고 믿고 있는 아빠 ‘그루그(니콜라스 케이지)’는 해가 지면 어느 누구도 밖으로 나갈 수 없게 한다. 하지만 어느 날 동굴이 무너지는 초유의 사태가 발생하고, 크루즈 패밀리는 새로운 보금자리를 찾아 난생처음 세상에 발을 디디게 된다. 여기에 호기심 충만한 ‘가이(라이언 레이놀즈)’까지 합세하게 되면서 이들의 본격적인 모험이 시작되는데....  평생 마을 밖을 떠난 적 없는 겁쟁이 가족의 흥미진진 어드벤쳐! 신세계를 발견한 그들의 모험이 시작된다!,,,,,,,,
2013,118650,크리스마스마티니,공연실황,안드리스 넬슨스,,리하르트 바그너의 '지그프리트의 목가', 탄호이저 중 '서곡'과 '베누스베르크의 노래' 그리고 리하르트 슈트라우스 '짜라투스트라는 이렇게 말했다' 공연 실황이다. 지휘는 안드리스 넬슨스가, 연주는 로열 콘세르헤보우 관현악단이 맡았다. 암스테르담의 변하지 않는 전통 중 하나는 바로 로열 콘세르헤보우 관현악단이 이끄는 크리스마스 마티네 콘서트다. 이 공연은 매년 12월 25일, 관현악단과 동명의 콘서트 홀인 콘세르헤보우에서 열린다. 1888년에 설립된 로열 콘세르헤보우 관현악단은 세계 최고의 관현악단으로 널리 알려져 있다.,,,,,,,,,,,,
2013,116913,크리에이티브 코리아,,,이영자, 김현욱,창조적인 아이디어와 활동을 통해 새로운 직업을 발굴, 일자리를 만든다는 기획의도로 제작된 프로그램,,,,,,,,,,,,,
2013,116171,클라라의 LIKE A VIRGIN,,,클라라,클라라의 일상 속 모습을 전달하는 프로그램,,,,,,,,,,,,,,,
2013,82389,클라우드 아틀라스,SF, 액션,릴리 워쇼스키, 라나 워쇼스키, 톰 티크베어,톰 행크스, 휴 그랜트, 할리 베리,500년의 시공간을 걸친 여섯개의스토리로 구성된 블록버스터 SF 대서사시 흥미로운 6개의 스토리가 정교하게 연결되어 서로 꼬리의 꼬리를 물듯이 구성된 퍼즐조각과 같은 이야기 여섯 시대, 여섯 공간의 주인공들이 사실 모두 같은 사람들!! ‘윤회사상’을 바탕으로 구름이 하늘을 흘러가듯 영혼도 여러시대를 흘러 각 다른 시대적,공간적 배경 속에서 그 시대의 문명을 경험한다.Story1 1849년 태평양 항해샌프란시스코로 향하는 배를 탄 애덤어윙은항해중 큰 병에 걸리고, 그를 치료하던 동승객 의사에게 의지한다. 그러나 그 의사의 살해대상자가 되면서 생존을 위한 싸움과 모험을 하게된다.Story2 1936년 벨기에 ~영국방탕한 생활로 곤경에 처한 젊은 천재음악가 로버트프로비셔. 그는 유명 작곡가의 비서로 지내면서 걸작 ‘클라우드 아틀라스 육중주’를 작곡하지만 유명작곡가의 음모로 저작권을 두고 협박을 받고 파멸 하게된다.Story 3 1974년 샌프란시스코핵발전소에 숨겨진 거대음모를 단신으로 추적하는 열혈 여기자 루이자레이의 스릴러Story 4 2012년 현재 영국 런던큰 성공을 했으나 주위사람들의 음모로 사채업자에게 쫓기다 강제로 요양원에 갇히게 되는 출판업자. 요양원의 비인간적이고 독재적인 규율에 반항하여, 요양원의 동료들과 탈출 계획을 세워 그 곳을 벗어나게 되는 모험극Story 5 2144년, 미래국제도시 NEO SEOUL인간들의 필요에 따라 착취당하다 죽여지도록 계획되어진 복제인간이 만들어지는 미래세계. 자각을 시작한 한 클론이 인간들의 비인간적인 폭력성에 맞서게 되는 SF 액션Story 6 2346년, 문명이 파괴된 미래의 지구모든 문명이 인간의 탐욕으로 멸망한 아포칼립스 미래에서 자신의 섬과 가족을 잔학무도한코나족 악당들로부터 지키려고 싸우는 젊은 청년의 액션 활극,,,,
2013,104894,클라이언트 리스트 시즌2,드라마,,제니퍼 러브 휴이트, 이반 아놀드, 콜린 에글스필드,생활고로 마사지샵에 취직하게 된 주부의 이중생활을 그린 드라마,,,,,,,,,,,,,
2013,117252,클럽 포보스,공포, 스릴러,올레그 아사둘린,피요트르 피오도로프, 티모페이 카라타프,비가 내리는 어느 날 밤, 유진과 그의 약혼자 줄리아는 유진이 운영할 클럽의 시공 현장으로 향하고, 그 둘을 포함한 일곱 명의 친구들이 리모델링 중인 클럽 포보스로 모여든다. 이전 폭탄 저장고로 쓰이던 그 건물이 지닌 왠지 모를 음산한 기운에 몇몇 친구들은 기분 나빠하지만, 새롭게 지어질 클럽에 대한 기대감에 부풀어있다.클럽 내부를 구경하던 중, 마이크의 실수로 보안시스템을 건드려 건물의 문이 닫혀 버리는데, 오래전 폭탄 저장고로 쓰이도록 지어진 이 콘크리트 건물은 외부와 완전히 차단되어 버린다. 음산한 기운에 기분 나빠하던 중, 이들은 오래전 이곳에서 사람들이 처형되었다는 사실을 알게 되고, 뼈밖에 남지 않은 오래된 시체들을 지하실에서 발견하며 더더욱 자신들의 마음 깊이 스며드는 공포와 맞선다. 건설 반장으로 고용된 친구 샤샤는 침착하게 나머지 친구들을 안심시키며 출구를 찾기에 앞장서는데…,,,,,,
2013,114202,클레망스,멜로/로맨스, 드라마,프랭크 부처,프랭크 부처, 이사벨 페티트,프랑스의 어느 시골 마을. 어여쁜 20대 중반의 클레망스는 남자친구와 두 살 난 딸 마리와 함께 살고 있다. 평범한 나날을 보내던 어느 날 소설가 카미유가 그녀의 삶에 우연히 찾아온다. 클레망스는 그와 말 몇 마디와 눈빛만을 주고받았을 뿐인데 강렬한 사랑을 느낀다. 급기야 클레망스는 아무런 대책 없이 모든 것을 버리고 그를 찾아 파리행 기차에 오르고, 우여곡절 끝에 카미유를 만난 클레망스는 불꽃 같은 사랑을 나눈다. 행복한 시간도 잠시. 모든 것을 잊고 사랑을 나누던 그녀의 앞에 함께 살던 남자친구와 딸 마리가 찾아온다. 사랑에 이끌려 모든 것을 포기했던 클레망스, 하지만 딸을 본 그녀는 그 어떤 사랑과도 견줄 수 없는 엄마라는 절대적인 사랑과 그녀의 운명적 사랑 사이에서 고민하게 되는데...,,,,,,,,,,,
2013,92262,클립,드라마, 가족,마야 밀로스,이시도라 시미요노비치 , 부카신 야스니치,화려한 패션과 신들린 댄스음악. 밤마다 이어지는 농염한 클럽 파티. ‘전후 세르비아의 뉴 제너레이션' 야스나의 일상이다. 하지만 그녀의 삶을 조금만 다가가 바라보면, 세르비아의 그늘진 현실을 어렵지 않게 볼 수 있다.  야스나의 아버지는 불치병에 고통 받고, 어머니는 몰려드는 생활고에 정신이 없다. 공교육은 제 기능을 상실한 지 오래이고, 꿈을 잃은 무채톤의 사람들이 길거리에 넘쳐난다. 비상구 조차 봉쇄당한 10대 소녀 야스나. 그녀는 자신에게 닥친 불행에 복수라도 하겠다는 듯 파티와 페이스북에 열중한다. 그리고 그 길 위에서 멋남 돌레(Djole)을 만난다. 야스나는 어렵사리 그에게 마음을 열고 사랑을 키워간다. 하지만 돌레는 야스나를 이용해 사랑이 아닌 욕망만 채울 뿐이다. 사랑에 배신당하고 희망을 잃은 야스나. 과연 야스나는 이 기나긴 악몽의 터널을 뚫고 나갈 수 있을까?,,,,,,,,,,
2013,53889,키세스,드라마,랜스 데일리,켈리 오닐, 셰인 커리,11살 소년 딜런과 10살 소녀 카일리가 살고 있는 곳은 아일랜드의 수도 더블린(Dublin). 두 꼬마는 따뜻함이 부족한 가족의 가정폭력과 언어적, 육체적으로 거친 이웃과 함께 살고 있다. 그런 두 아이가 생각하는 자신들의 미래는 불투명하다. 크리스마스 이브, 딜런은 폭력적인 아버지로부터 어머니를 보호하려다가 아버지와 맞서게 되고 마찬기지로 무료한 일상에서 달아나고 싶어하는 카일리와 함께 떠난다.   더블린 시내로 향한 카일리와 딜런은 새로운 사람들을 만나고 위험을 겪으며 색다른 경험을 한다. 크리스마스의 화려한 조명으로 반짝이는 도시의 아름다움에 들떠 즐거운 한 때를 보내지만 여느 때처럼 해가 지고 나면 반짝임도 사라지고 만다는 것을 깨닫게 되는데…,,,,,,,,,,,,
