233,왜 평점이안좋징 너무아쉽네요 코로나때개봉한점두 잇지만... 가볍게보기좋던데여 막 존잼은아니고 가볍게웃기좋아요 이성민배우를 이런데서 볼수 있다는것도 신기하구... 맨날 무거운영허ㅏ에서만 봣는데
234,우리나라의 주적인 일본과 북한괴뢰군 둘 다 라는걸 잊지말자.
235,"주연 배우가 후져서 그런가 영화에 집중하기가 너무 힘듦. 30분 보고 그냥 꺼버림. 다시 시도해봤는데, 그래도 꺼버림."
236,삶이 힘들어서가 이러는게 아니라 걍 주인공 자체의 성격이 네가지가 없다.걸크러쉬와 네가지 없음은 구분이 되면 좋겠다.성격 삐뚤어지고 막나가는걸 세상탓 환경탓좀 그만하자! 그런와중에도 멋지고 바르게 자란분들도 수없이 많다.
237,평점보고 안볼라다가 봤는데 난진짜 재밌었음 호불호 심한가봄
238,전쟁의 결과는 모두의 아픔. 영화를 너무 그렸다. 그래서 재미가 떨어진다.
239,귀칼 극장판에 밀리지 않는 퀄리티
240,토할것같음 보는내내 토나올려고함어떻게 이렇게 찍었지 하고 감독 챃아봤는데 해운대감독이네ㅡ.ㅡ역대 천만xxx ㅡ.ㅡ
241,임시완이 살아있기 전까진 흥미진진하고 긴장감 있었지만 죽은후부터 영화의 주제가 사라짐 바이러스로 죽어가면서 위기감이없고 그냥 비행기 연료 다돼서 뒤지냐 착륙해서 살아가냐로 바뀜 재난이 바이러스 전염병이 아닌 비행기 착륙 불허 재난임
242,분위기와 주인공들이 마음에 드는 그런 영화..♡
243,와 다니엘 헤니 나올때마다 숨멎……….
244,유해진 얼굴 불쌍다니엘 현빈 사이 오징어
245,공조1도 그랬는데 좀 유치해서 연기 잘하는 배우 원툴 돈 많이쓴 중국 양산형 액션영화 보는듯 후반 지루하고 킬링타임용으로도 안됨 제일 띠꺼운건 10점주고 뻔뻔하게 재밌다고 아부떠는 댓글주작질
246,현빈 멋있어요♥?♥?시간가는지도 모르고 재미있게 봤어요
247,코난영화오랜만에보는데 축구공으로 해결하는건 여전하구만..
248,나이가 들고 덩치만 커져버린 어른이를 위한 위로의 영화.
249,엄마랑 오빠랑 셋이 재미나게 봤어요 추천드립니다 눈호강 했어요 ㅋㅋㅋ
250,몸에좋은거 다 넣고 믹서기에 갈았더니 똥쥬스 마심
