"num,position,name"
"18578,음악,줄리안 커쇼 (Julian Kershaw)"
"18579,음악,짐 만지 (Jim Manzie)"
"18580,음악,조나단 도브 (Jonathan Dove)"
"18581,음악,잔 해머 (Jan Hammer)"
"18582,음악,존 칸더 (John Kander)"
"18583,음악,조시 펠리치아노 (Jose Feliciano)"
"18584,음악,잰너 메를린 필리치아노 (Janna Merlyn Feliciano)"
"18585,음악,장-마리 세니아 (Jean-Marie Senia)"
"18586,음악,조 레이톤 (Joe Layton)"
"18587,음악,조지스 델럼 (Georges Delerme)"
"18588,음악,주안 그리즐 (Juan Grizzle)"
"18589,음악,조니 바넷 (Jonnie Barnett)"
"18590,음악,조나단 쉐퍼 (Jonathan Sheffer)"
"18591,음악,조엘 로젠바움 (Joel Rosenbaum)"
"18592,음악,잔 프레스턴 (Jan Preston)"
"18593,음악,지미 하스켈 (Jimmie Haskell)"
"18594,음악,잭 콘러드 (Jack Conrad)"
"18595,음악,짐 파머 (Jim Farmer)"
"18596,음악,장 머시 (Jean Musy)"
"18597,음악,제이크 파커 (Jake Parker)"
"18598,음악,졸렌 체리 (Jolene Cherry)"
"18599,음악,존 비셀 (John Bissell)"
"18600,음악,존 프렌치 (John French)"
"18601,음악,장 프랑수아 레온 (Jean Francois Leon)"
"18602,음악,지오바니 크리스티아니 (Giovanni Cristiani)"
"18603,음악,조지 웨이스 (George Weiss)"
"18604,음악,존 비샤럿 (John Bisharat)"
"18605,음악,제리 J. 그랜트 (Jerry J. Grant)"
"18606,음악,제랄드 버스비 (Gerald Busby)"
"18607,음악,조지 델레루 (George Delerue)"
"18608,음악,조셉 스미스 (Joseph Smith)"
"18609,음악,짐 하프페니 (Jim Halfpenny)"
"18610,음악,잭키 크로스트 (Jackie Krost)"
"18611,음악,조 델리아 (Joe Delia)"
"18612,음악,존 데이비드 칼로드너 (John David Kalodner)"
"18613,음악,존 R. 그레이엄 (John R. Graham)"
"18614,음악,지안프랑코 플레니지오 (Gianfranco Plenizio)"
"18615,음악,제프 로버 (Jeff Lorber)"
"18616,음악,조니 메르세 (Johnny Mercer)"
"18617,음악,진 드 폴 (Gene De Paul)"
"18618,음악,조이 메노나 (Joey Mennona)"
"18619,음악,제이슨 오스본 (Jason Osborn)"
"18620,음악,존 E. 킨 (John E. Keane)"
"18621,음악,제니퍼 컬프 (Jennifer Culp)"
"18622,음악,자넷 코우퍼스웨이트 (Janet Cowperthwaite)"
"18623,음악,존 두프레즈 (John Duprez)"
"18624,음악,조지오 투치 (Giorgio Tucci)"
"18625,음악,잭 말킨 (Jack Malken)"
"18626,음악,존 코다 (John Coda)"
"18627,음악,제라르 풀리치노 (Gerard Pullicino)"
"18628,음악,제임스 사드 (James Saad)"
"18629,음악,장 프란케 (Jean Francaix)"
"18630,음악,짐 폭스 (Jim Fox)"
"18631,음악,짐 프라이스 (Jim Price)"
"18632,음악,존 셈벨로 (John Sembello)"
"18633,음악,존 곤잘레즈 (John Gonzalez)"
"18634,음악,조한나 피고 (Johanna Pigott)"
"18635,음악,진 페이지 (Gene Page)"
"18636,음악,조영욱"
"18637,음악,정수연"
"18638,음악,전성식"
"18639,음악,장민승"
"18640,음악,정윤주"
"18641,음악,전정근"
"18642,음악,정민섭"
"18643,음악,전상윤"
"18644,음악,정회갑"
"18645,음악,조백봉"
"18646,음악,전역산"
"18647,음악,장유근"
"18648,음악,장 마리 브누아 (Jean-Marie Benoit)"
"18649,음악,주주희"
"18650,음악,정훈영"
"18651,음악,조준형"
"18652,음악,지오바니 파이시엘로 (Giovanni Paisiello)"
"18653,음악,정용진"
"18654,음악,지박 (Ji Bark)"
"18655,음악,정석원"
"18656,음악,정연주"
"18657,음악,조동익"
"18658,음악,정재은"
"18659,음악,정조성"
"18660,음악,진가업"
"18661,음악,조청호"
"18662,음악,전현준"
"18663,음악,조두남"
"18664,음악,지명길"
"18665,음악,전동석"
"18666,음악,정성문"
"18667,음악,조르쥬 들르뤼 (Georges Delerue)"
"18668,음악,존 배리 (John Barry)"
"18669,음악,조나단 터닉 (Jonathan Tunick)"
"18670,음악,조셉 브룩스 (Joseph Brooks)"
"18671,음악,존 두 프레즈 (John Du Prez)"
"18672,음악,존 애디슨 (John Addison)"
"18673,음악,정성조"
"18674,음악,존 모리스 (John Morris)"
"18675,음악,제임스 디 파스퀘일 (James Di Pasquale)"
"18676,음악,존 코릴리아노 (John Corigliano)"
"18677,음악,제프 알렉산더 (Jeff Alexander)"
"18678,음악,조지 가바렌츠 (Georges Garvarentz)"
"18679,음악,조 라포소 (Joe Raposo)"
"18680,음악,조 렌제티 (Joe Renzetti)"
"18681,음악,잭 엘리엇 (Jack Elliott)"
"18682,음악,제리 리 루이스 (Jerry Lee Lewis)"
"18683,음악,제롬 모로스 (Jerome Moross)"
"18684,음악,지미 페이지 (Jimmy Page)"
"18685,음악,조지 브런스 (George Bruns)"
"18686,음악,조셉 게쉔슨 (Joseph Gershenson)"
"18687,음악,제라르 슐먼 (Gerard Schurmann)"
"18688,음악,장 끌로드 페티 (Jean-Claude Petit)"
"18689,음악,조지 앤타일 (George Antheil)"
"18690,음악,장-자크 그루넨워드 (Jean-Jacques Grunenwald)"
"18691,음악,제이 샤터웨이 (Jay Chattaway)"
"18692,음악,존 W. 모건 (John W. Morgan)"
"18693,음악,조르주 무스타키 (Georges Moustaki)"
"18694,음악,존 스트라우스 (John Strauss)"
"18695,음악,제임스 뉴튼 하워드 (James Newton Howard)"
"18696,음악,진훈기"
"18697,음악,지미 아이오빈 (Jimmy Iovine)"
"18698,음악,존 캐머런 (John Cameron)"
"18699,음악,조엘 맥닐리 (Joel McNeely)"
"18700,음악,즈비그뉴 프라이즈너 (Zbigniew Preisner)"
"18701,음악,제이 그루스카 (Jay Gruska)"
"18702,음악,자크 다비도비치 (Jacques Davidovici)"
"18703,음악,젤리빈 베니테즈 (Jellybean Benitez)"
"18704,음악,조엘 골드스미스 (Joel Goldsmith)"
"18705,음악,제프 로나 (Jeff Rona)"
"18706,음악,주영훈"
"18707,음악,조성우"
"18708,음악,존 파웰 (John Powell)"
"18709,음악,짐 오루크 (Jim O'Rourke)"
"18710,음악,조슈아 벨 (Joshua Bell)"
"18711,음악,장영규"
"18712,음악,정원영"
"18713,음악,조병석"
"18714,음악,정재용"
"18715,음악,지연"
"18716,음악,진광영 (Kwong Wing Chan)"
"18717,음악,조시 니에토 (Jose Nieto)"
"18718,음악,조이 스타르 (Joey Starr)"
"18719,음악,존 알트먼 (John Altman)"
"18720,음악,존 스콧 (John Scott)"
"18721,음악,조지 펜튼 (George Fenton)"
"18722,음악,조셀린 푸크 (Jocelyn Pook)"
"18723,음악,존 밸런스 (John Balance)"
"18724,음악,존 머피 (John Murphy)"
"18725,음악,조지오 모로더 (Giorgio Moroder)"
"18726,음악,존 데브니 (John Debney)"
"18727,음악,제리 골드스미스 (Jerry Goldsmith)"
"18728,음악,존 윌리엄스 (John Williams)"
"18729,음악,조지 S. 콜린튼 (George S. Clinton)"
"18730,음악,조지 듀닝 (George Duning)"
"18731,음악,제리 필딩 (Jerry Fielding)"
"18732,음악,존 비얼 (John Beal)"
"18733,음악,조니 맨델 (Johnny Mandel)"
"18734,음악,짐 모리슨 (Jim Morrison)"
"18735,음악,잭 니체 (Jack Nitzsche)"
"18736,음악,존 카카바스 (John Cacavas)"
"18737,음악,조나단 골드스미스 (Jonathan Goldsmith)"
"18738,음악,조니 그린 (Johnny Green)"
"18739,음악,제임스 호너 (James Horner)"
"18740,음악,존 루리 (John Lurie)"
"18741,음악,존 오트만 (John Ottman)"
"18742,음악,존 프리젤 (John Frizzell)"
"18743,음악,조나단 데이비스 (Jonathan H. Davis)"
"18744,음악,찰스 라기오 (Charles Raggio)"
"18745,음악,최윤상"
"18746,음악,찰스 웨인 (Charles Wain)"
"18747,음악,척 시리노 (Chuck Cirino)"
"18748,음악,찰리 스몰즈 (Charlie Smalls)"
"18749,음악,찰스 게하트 (Charles Gerhardt)"
"18750,음악,최원석"
"18751,음악,최순식"
"18752,음악,최경식"
"18753,음악,최병걸"
"18754,음악,최창권"
"18755,음악,최종혁"
"18756,음악,최주호"
"18757,음악,최정민"
"18758,음악,최성수"
"18759,음악,최창혁"
"18760,음악,최승현"
"18761,음악,찰스 스트라우스 (Charles Strouse)"
"18762,음악,찰스 번스타인 (Charles Bernstein)"
"18763,음악,찰스 그로스 (Charles Gross)"
"18764,음악,찰스 폭스 (Charles Fox)"
"18765,음악,최완희"
"18766,음악,최만식"
"18767,음악,최태완"
"18768,음악,최용락"
"18769,음악,카렐 루씽 (Karel Roessingh)"
"18770,음악,콤부스티블 에디슨 (Combustible Edison)"
"18771,음악,클라우스 바델트 (Klaus Badelt)"
"18772,음악,캐시 넬슨 (Kathy Nelson)"
"18773,음악,커트 크레스 (Curt Cress)"
"18774,음악,크리스 웰러 (Chris Weller)"
"18775,음악,켄 손 (Ken Thorne)"
"18776,음악,코티 K. (Coti K.)"
"18777,음악,켄 헤일 (Ken Hale)"
"18778,음악,캐스퍼 케드로스 (Casper Kedros)"
"18779,음악,크리스 프리던 (Chris Friden)"
"18780,음악,크리스 몬턴 (Chris Montan)"
"18781,음악,콜린 굿 (Colin Good)"
"18782,음악,크리스토퍼 파머 (Christopher Palmer)"
"18783,음악,캐머런 알랜 (Cameron Allan)"
"18784,음악,케빈 나도 (Kevin Nadeau)"
"18785,음악,케네스 워커 (Kenneth Walker)"
"18786,음악,칼 단트 (Carl Dante)"
"18787,음악,크리스 크릴리 (Chris Crilly)"
"18788,음악,케빈 키너 (Kevin Kiner)"
"18789,음악,코벤 발포어 (Coven Balfour)"
"18790,음악,카타쿠라 미키야 (Mikiya Katakura)"
"18791,음악,카밀 세인트-샌즈 (Camille Saint-Saens)"
"18792,음악,크리스찬 도리스 (Christian Dorisse)"
"18793,음악,칼로 루스티켈 (Carlo Rustichell)"
"18794,음악,클로드 파스칼 (Claude Pascal)"
"18795,음악,콜린 타운즈 (Colin Towns)"
"18796,음악,크리스토퍼 트루셀 (Christopher Trussell)"
"18797,음악,킴 숄즈 (Kim Scholes)"
"18798,음악,켄 스탠지 (Ken Stange)"
"18799,음악,케빈 펙 (Kevin Peak)"
"18800,음악,클리브 코크번 (Clive Cockburn)"
"18801,음악,클라우디오 카포니 (Claudio Capponi)"
"18802,음악,칼 지트러 (Carl Zittrer)"
"18803,음악,크리스 닐 (Chris Neal)"
"18804,음악,칼스 카세스 (Carles Cases)"
"18805,음악,켄 윌리엄스 (Ken Williams)"
"18806,음악,카민 코폴라 (Carmine Coppola)"
"18807,음악,켄 다비 (Ken Darby)"
"18808,음악,케니언 홉킨스 (Kenyon Hopkins)"
"18809,음악,클라우스 돌딩거 (Klaus Doldinger)"
"18810,음악,쿠르트 바일 (Kurt Weill)"
"18811,음악,크레그 사펀 (Craig Safan)"
"18812,음악,콘러드 샐링거 (Conrad Salinger)"
"18813,음악,칼 데이비스 (Carl Davis)"
"18814,음악,크리스토퍼 거닝 (Christopher Gunning)"
"18815,음악,카릴 시몬 (Carly Simon)"
"18816,음악,케네스 완버그 (Kenneth Wannberg)"
"18817,음악,커티스 메이필드 (Curtis Mayfield)"
"18818,음악,크리스 스콰이어 (Chris Squire)"
"18819,음악,크리스토퍼 데드릭 (Christopher Dedrick)"
"18820,음악,케니 에드워즈 (Kenny Edwards)"
"18821,음악,카와이 켄지 (Kenji Kawai)"
"18822,음악,커트 소벨 (Curt Sobel)"
"18823,음악,크리스토퍼 L. 스톤 (Christopher L. Stone)"
"18824,음악,크리스토퍼 프랭크 (Christopher Franke)"
"18825,음악,크리스 리 (Chris Rea)"
"18826,음악,키드 크레올 (Kid Creole)"
"18827,음악,칸노 요코 (Yoko Kanno)"
"18828,음악,크리쉬나 레비 (Krishna Levy)"
"18829,음악,카린 라트먼 (Karyn Rachtman)"
"18830,음악,크리스토퍼 벡 (Christophe Beck)"
"18831,음악,크리스토퍼 고든 (Christopher Gordon)"
"18832,음악,크레이그 암스트롱 (Craig Armstrong)"
"18833,음악,클린트먼셀 (Clint Mansell)"
"18834,음악,카를로 루스티켈리 (Carlo Rustichelli)"
"18835,음악,카도쿠라 사토시 (Satoshi Kadukura)"
"18836,음악,퀸시 존스 (Quincy Jones)"
"18837,음악,카터 버웰 (Carter Burwell)"
"18838,음악,클리프 마티네즈 (Cliff Martinez)"
"18839,음악,크리스토퍼 영 (Christopher Young)"
"18840,음악,클리프 에이델먼 (Cliff Eidelman)"
"18841,음악,크리스 두리더스 (Chris Douridas)"
"18842,음악,테디 캐스틀루치 (Teddy Castellucci)"
"18843,음악,톰 스콧 (Tom Scott)"
"18844,음악,토르 함스 (Tor Hyams)"
"18845,음악,타소스 이어니즈 (Tassos Ioannides)"
"18846,음악,탠저린 드림 (Tangerine Dream)"
"18847,음악,토드 런지런 (Todd Rundgren)"
"18848,음악,타일러 베이츠 (Tyler Bates)"
"18849,음악,톰 히엘 (Tom Hiel)"
"18850,음악,토니 모톨라 (Tony Mottola)"
"18851,음악,팀 사우스터 (Tim Souster)"
"18852,음악,팀 트루먼 (Tim Truman)"
"18853,음악,톰 울프 (Tom Wolf)"
"18854,음악,팀 제임스 (Tim James)"
"18855,음악,토니 로먼 (Tony Roman)"
"18856,음악,토머스 체이스 (Thomas Chase)"
"18857,음악,토니 버그 (Tony Berg)"
"18858,음악,팀 켈리 (Tim Kelly)"
"18859,음악,팀 핀 (Tim Finn)"
"18860,음악,톨스턴 브로이어 (Torsten Breuer)"
"18861,음악,토마소 알비노니 (Tomaso Albinoni)"
"18862,음악,토니 리파레티 (Tony Riparetti)"
"18863,음악,톰 피어슨 (Tom Pierson)"
"18864,음악,팀 시모넥 (Tim Simonec)"
"18865,음악,토드 헌터 (Todd Hunter)"
"18866,음악,톰 발러 (Tom Bahler)"
"18867,음악,텐몬 (Tenmon)"
"18868,음악,타케우치 토루 (Toru Takeuchi)"
"18869,음악,테리 플러메리 (Terry Plumeri)"
"18870,음악,토마스 뉴먼 (Thomas Newman)"
"18871,음악,탄둔 (Tan Dun)"
"18872,음악,토니 뱅스 (Tony Banks)"
"18873,음악,투오마스 칸텔리넨 (Tuomas Kantelinen)"
"18874,음악,토리 에이모스 (Tori Amos)"
"18875,음악,톰 바토이 (Tom Batoy)"
"18876,음악,테오도르 샤피로 (Theodore Shapiro)"
"18877,음악,티토 라리바 (Tito Larriva)"
"18878,음악,테디 로빈 콴 (Teddy Robin Kwan)"
"18879,음악,테렌스 블랜차드 (Terence Blanchard)"
"18880,음악,트레버 존스 (Trevor Jones)"
"18881,음악,트레버 라빈 (Trevor Rabin)"
"18882,음악,필라프 맥커리 (Pilar McCurry)"
"18883,음악,폴 J. 스미스 (Paul J. Smith)"
"18884,음악,포이달"
"18885,음악,피터 애프터먼 (Peter Afterman)"
"18886,음악,폴 시몬 (Paul Simon)"
"18887,음악,폴 길먼 (Paul Gilman)"
"18888,음악,폴 버쉬넬 (Paul Bushnell)"
"18889,음악,파코 드 루시아 (Paco De Lucia)"
"18890,음악,폴 자자 (Paul Zaza)"
"18891,음악,파올로 바실 (Paolo Vasile)"
"18892,음악,필 데이비스 (Phil Davies)"
"18893,음악,피터 다선트 (Peter Dasent)"
"18894,음악,피에르 잔슨 (Pierre Jansen)"
"18895,음악,피오트르 일리흐 차이코브스키 (Pyotr Ilyich Tchaikovsky)"
"18896,음악,피터 벅 (Peter Buck)"
"18897,음악,팻 어윈 (Pat Irwin)"
"18898,음악,핌 캅스 (Pim Kops)"
"18899,음악,패트릭 C. 레건 (Patrick C. Regan)"
"18900,음악,프란즈 워먼 (Franz Warman)"
"18901,음악,페르디난드 젤리 롤 모튼 (Ferdinand 'Jelly Roll' Morton)"
"18902,음악,피터 멜닉 (Peter Melnick)"
"18903,음악,팻 메더니 (Pat Metheny)"
"18904,음악,폴 버크마스터 (Paul Buckmaster)"
"18905,음악,피노 마르체스 (Pino Marchese)"
"18906,음악,피터 앳퍼먼 (Petr Afterman)"
"18907,음악,필립 브라함 (Philip Braham)"
"18908,음악,프란즈 리스트 (Franz Liszt)"
"18909,음악,프레더릭 코핀 (Frederic Chopin)"
"18910,음악,피터 매닝 로빈슨 (Peter Manning Robinson)"
"18911,음악,프란체스코 샌투치 (Francesco Santucci)"
"18912,음악,포폴 버 (Popol Vuh)"
"18913,음악,폴 베일라건 (Paul Baillargeon)"
"18914,음악,폴 맥컬럼 (Paul McCallum)"
"18915,음악,프랭크 데볼 (Frank DeVol)"
"18916,음악,패트릭 세이모어 (Patrick Seymour)"
"18917,음악,필 마샬 (Phil Marshall)"
"18918,음악,프란시스 하이네스 (Francis Haines)"
"18919,음악,피터 브레이너 (Peter Breiner)"
"18920,음악,패트릭 레너드 (Patrick Leonard)"
"18921,음악,필립 애플바이 (Philip Appleby)"
"18922,음악,폴 에드워즈 (Paul Edwards)"
"18923,음악,폴 A. 로스차일드 (Paul A. Rothchild)"
"18924,음악,폴 루미스 (Paul Loomis)"
"18925,음악,프랭크 베커 (Frank Becker)"
"18926,음악,퍼디 몰로니 (Paddy Moloney)"
"18927,음악,프리디 존스톤 (Freedy Johnston)"
"18928,음악,프랭크 스트란지오 (Frank Strangio)"
"18929,음악,프란즈 슈버트 (Franz Schubert)"
"18930,음악,필립 카커투리안 (Philip Kachaturian)"
"18931,음악,파올로 루스티켈리 (Paolo Rustichelli)"
"18932,음악,폴 피쉬먼 (Paul Fishman)"
"18933,음악,파머 풀러 (Parmer Fuller)"
"18934,음악,프랭크 루셀 (Franck Roussel)"
"18935,음악,파스칼 앙드레아치오 (Pascal Andreacchio)"
"18936,음악,포이정"
"18937,음악,프레드 몰린 (Fred Mollin)"
"18938,음악,피노키오"
"18939,음악,프란시스 레이 (Francis Lai)"
"18940,음악,패트릭 윌리엄스 (Patrick Williams)"
"18941,음악,프랭크 드 볼 (Frank De Vol)"
"18942,음악,피에로 피치오니 (Piero Piccioni)"
"18943,음악,프란체스코 드 마시 (Francesco De Masi)"
"18944,음악,폴 미스라키 (Paul Misraki)"
"18945,음악,폴 치하라 (Paul Chihara)"
"18946,음악,패트릭 모라즈 (Patrick Moraz)"
"18947,음악,프란츠 왁스만 (Franz Waxman)"
"18948,음악,팻츠 월러 (Fats Waller)"
"18949,음악,폴 소우텔 (Paul Sawtell)"
"18950,음악,프레드 칼린 (Fred Karlin)"
"18951,음악,피터 마츠 (Peter Matz)"
"18952,음악,프레더릭 홀랜더 (Frederick Hollander)"
"18953,음악,프랑키 밀러 (Frankie Miller)"
"18954,음악,피트 타운센드 (Pete Townshend)"
"18955,음악,피어 라벤 (Peer Raben)"
"18956,음악,페리 보킨 주니어 (Perry Botkin Jr.)"
"18957,음악,프랭크 코델 (Frank Cordell)"
"18958,음악,프랑수아 드 루베 (Francois De Roubaix)"
"18959,음악,필 라몬 (Phil Ramone)"
"18960,음악,프랭크 스키너 (Frank Skinner)"
"18961,음악,패트릭 도일 (Patrick Doyle)"
"18962,음악,폴 그라보브스키 (Paul Grabowsky)"
"18963,음악,피터 히멀맨 (Peter Himmelman)"
"18964,음악,피에르 반 도마엘 (Pierre van Dormael)"
"18965,음악,패트릭 오헌 (Patrick O'Hearn)"
"18966,음악,파비오 프리찌 (Fabio Frizzi)"
"18967,음악,프레더릭 털곤 (Frederic Talgorn)"
"18968,음악,피터 번스타인 (Peter Bernstein)"
"18969,음악,필립 롬비 (Philippe Rombi)"
"18970,음악,프레더릭 우버르땅 (Frederic Auburtin)"
"18971,음악,프랑수아 유드 (Francois Eudes)"
"18972,음악,플로리안 프리크 (Florian Fricke)"
"18973,음악,필립 사드 (Philippe Sarde)"
"18974,음악,폴 매카트니 (Paul McCartney)"
"18975,음악,피터 크리스토퍼슨 (Peter Christopherson)"
"18976,음악,피노 도나지오 (Pino Donaggio)"
"18977,음악,폴 디 프란코 (Paul Di Franco)"
"18978,음악,폴 윌리암스 (Paul Williams)"
"18979,음악,필립 글래스 (Philip Glass)"
"18980,음악,폴 켈리 (Paul Kelly)"
"18981,음악,피터 설리반 (Peter Sullivan)"
"18982,음악,해피 월터스 (Happy Walters)"
"18983,음악,하야시 테츠지 (Tetsuji Hayashi)"
"18984,음악,황가청"
"18985,음악,하노 요시히로 (Yoshihiro Hanno)"
"18986,음악,황병기"
"18987,음악,호크 울린스키 (Hawk Wolinski)"
"18988,음악,허민 맨 (Hummie Mann)"
"18989,음악,헤드릴러즈 (Headrillaz)"
"18990,음악,헨리 크롤라 (Henri Crolla)"
"18991,음악,허브 코헨 (Herb Cohen)"
"18992,음악,휴고 프리드호퍼 (Hugo Friedhoffer)"
"18993,음악,헥터 H. 페레즈 (Hector H. Perez)"
"18994,음악,하굿 하디 (Hagood Hardy)"
"18995,음악,허버트 바소로마 (Hubert Bartholomae)"
"18996,음악,행크 더트 (Hank Dutt)"
"18997,음악,힐러리 베르코비치 (Hilary Bercovici)"
"18998,음악,해리 닐슨 (Harry Nilsson)"
"18999,음악,함원규"
"19000,음악,호르디 쿠비노 (Jordi Cubino)"
